Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
CHINA|PUERTO QUETZAL|14/08/2012| 87112090|2013|FREEDOM|AVATAR|200|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|976117.53|117134.1|
BRASIL|SANTO TOMAS DE CASTILLA|08/08/2012| 87019000|2012|JOHN DEERE|7210J|6800|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|0|748242.24|89789.07|
BRASIL|SANTO TOMAS DE CASTILLA|08/08/2012| 87019000|2012|JOHN DEERE|7210J|6800|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|0|748242.24|89789.07|
BRASIL|SANTO TOMAS DE CASTILLA|08/08/2012| 87019000|2012|JOHN DEERE|7210J|6800|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|0|748242.24|89789.07|
BRASIL|SANTO TOMAS DE CASTILLA|08/08/2012| 87019000|2012|JOHN DEERE|7210J|6800|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|0|748242.24|89789.07|
BRASIL|SANTO TOMAS DE CASTILLA|08/08/2012| 87019000|2012|JOHN DEERE|7210J|6800|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|0|748242.24|89789.07|
BRASIL|SANTO TOMAS DE CASTILLA|08/08/2012| 87019000|2012|JOHN DEERE|7210J|6800|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|0|748242.63|89789.12|
MEXICO|CENTRAL DE GUATEMALA|08/08/2012| 87032369|2012|VOLKSWAGEN|JETTA EUROPA 2.0|2000|LIVIANO|AUTOMOVIL|DISTRIBUIDOR|GASOLINA|5|4|0|90709.63|10885.16|
REINO UNIDO|CENTRAL DE GUATEMALA|13/08/2012| 87033273|2012|LAND ROVER|RANGE ROVER EVOQUE|2200|LIVIANO|CAMIONETA|DISTRIBUIDOR|DIESEL|5|5|0|342732.72|41127.93|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|10/08/2012| 87043159|2012|HONDA|RIDGELINE RTL|3500|LIVIANO|PICK UP|DISTRIBUIDOR|GASOLINA|5|4|.68|223084.51|26770.14|
ALEMANIA REP. FED.|EL CARMEN|17/08/2012| 87114090|1997|BMW|R850R|850|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|11611.35|1393.36|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
TAILANDIA|PUERTO QUETZAL|20/08/2012| 87042159|2013|ISUZU|D-MAX LS|2999|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|2902135.83|348256.3|
COREA DEL SUR|TECUN UMAN|20/08/2012| 87032369|2009|KIA|SPORTAGE LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|73066.45|8767.97|
JAPON|TECUN UMAN|20/08/2012| 87043151|1993|TOYOTA|STD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17155.07|2058.61|
JAPON|EL CARMEN|20/08/2012| 87032379|2003|MAZDA|PROTEGE LX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19083.05|2289.97|
ESTADOS UNIDOS|EL CARMEN|20/08/2012| 87032480|2003|HONDA|ODYSSEY EX-L|3500|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|5|0|25142.41|3017.09|
ESTADOS UNIDOS|TECUN UMAN|20/08/2012| 87043151|2004|TOYOTA|TACOMA PRERUNNER SR5 DOUB|3400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|64144.16|7697.3|
JAPON|TECUN UMAN|20/08/2012| 87032369|2012|MAZDA|MAZDA3 I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|48278.16|5793.38|
JAPON|TECUN UMAN|20/08/2012| 87032369|2002|TOYOTA|ECHO|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|18831.23|2259.75|
JAPON|TECUN UMAN|20/08/2012| 87113090|2009|HONDA|CRF450R|450|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|49615.94|5953.91|
JAPON|TECUN UMAN|20/08/2012| 87032369|2008|HONDA|FIT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26913.01|3229.56|
JAPON|TECUN UMAN|20/08/2012| 87043151|1990|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|27859.68|3343.16|
ESTADOS UNIDOS|TECUN UMAN|21/08/2012| 87032369|2009|TOYOTA|COROLLA LE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|38040.2|4564.82|
ESTADOS UNIDOS|TECUN UMAN|20/08/2012| 87042290|1997|FORD|L9000|11100|PESADO|CAMION VOLTEO|OCASIONAL|DIESEL|2|2|10|89922.73|10790.73|
JAPON|EL CARMEN|21/08/2012| 87032490|2004|MITSUBISHI|ENDEAVOR  LS 4X2|3800|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|26598.23|3191.79|
ESTADOS UNIDOS|TECUN UMAN|21/08/2012| 87032379|2006|CHEVROLET|COBALT SS|2400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21483.19|2577.98|
REINO UNIDO|TECUN UMAN|21/08/2012| 87032369|2003|HONDA|CIVIC Si|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|20696.26|2483.55|
JAPON|TECUN UMAN|21/08/2012| 87032369|2002|MAZDA|PROTEGE5|2000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|20302.79|2436.33|
ESTADOS UNIDOS|TECUN UMAN|21/08/2012| 87032470|2002|FORD|EXPLORER XLS 4X4|4000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|16368.14|1964.18|
BELGICA|CENTRAL DE GUATEMALA|22/08/2012| 87032369|2012|VOLVO|XC60 T5|1999|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|258315.87|30997.9|
BELGICA|CENTRAL DE GUATEMALA|22/08/2012| 87032369|2012|VOLVO|S40 2.0|1999|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|139948.94|16793.87|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|22/08/2012| 87033370|2013|MERCEDES-BENZ|ML 350|3500|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|5|0|379486.88|45538.43|
JAPON|TECUN UMAN|21/08/2012| 87114090|2009|YAMAHA|FZ6R|600|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|9867.19|1184.06|
JAPON|EL CARMEN|21/08/2012| 87043151|1992|ISUZU|S SPACE CAB 4X2|2600|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|28343.59|3401.23|
JAPON|EL CARMEN|21/08/2012| 87043151|1990|TOYOTA|DLX X/C 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|26574.57|3188.95|
ESTADOS UNIDOS|TECUN UMAN|09/08/2012| 87032373|2009|JEEP|PATRIOT 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|47785.15|5734.22|
JAPON|TECUN UMAN|09/08/2012| 87043151|1986|NISSAN|4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|22112.26|2653.47|
JAPON|EL CARMEN|09/08/2012| 87043151|1989|TOYOTA|4X2 XTRA CAB DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|30101.5|3612.18|
JAPON|TECUN UMAN|09/08/2012| 87032369|2010|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23648.93|2837.87|
JAPON|TECUN UMAN|14/08/2012| 87032269|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|25952.9|3114.35|
JAPON|EL CARMEN|13/08/2012| 87114090|1999|HONDA|VT750CD SHADOW|750|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|17307.18|2076.86|
JAPON|CENTRAL DE GUATEMALA|14/08/2012| 87033370|2012|TOYOTA|PRADO|2982|LIVIANO|CAMIONETA|DISTRIBUIDOR|DIESEL|7|5|0|280234.71|33628.17|
TURQUIA|SANTO TOMAS DE CASTILLA|13/08/2012| 87019000|2012|CASE|JX95|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|12|190520.35|22862.44|
TURQUIA|SANTO TOMAS DE CASTILLA|13/08/2012| 87019000|2012|CASE|JX95|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|12|190520.35|22862.44|
TURQUIA|SANTO TOMAS DE CASTILLA|13/08/2012| 87019000|2012|CASE|JX95|4500|PESADO|TRACTOR AGRICOLA|OCASIONAL|DIESEL|1|1|12|190520.35|22862.44|
JAPON|TECUN UMAN|13/08/2012| 87032470|2002|MITSUBISHI|MONTERO LIMITED 4X4|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|28950.19|3474.02|
COREA DEL SUR|TECUN UMAN|14/08/2012| 87032369|2007|HYUNDAI|ACCENT GLS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22892.68|2747.12|
MEXICO|TECUN UMAN|13/08/2012| 87032379|2003|CHRYSLER|PT CRUISER LIMITED EDITIO|2400|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|36033.94|4324.07|
JAPON|EL CARMEN|13/08/2012| 87043151|1995|TOYOTA|XTRA CAB 4X2 DX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|14789.77|1774.77|
JAPON|EL CARMEN|13/08/2012| 87043151|1990|TOYOTA|DLX XTRA CAB 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|37210.44|4465.25|
ESTADOS UNIDOS|TECUN UMAN|14/08/2012| 87012000|1997|INTERNATIONAL|8100  4X2|10300|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|49744.09|5969.29|
ESTADOS UNIDOS|TECUN UMAN|14/08/2012| 87163900|1995|GREAT DANE|721TZ-1B|0|PESADO|FURGON|OCASIONAL|OTROS|0|2|15|26131.39|6062.48|
ESTADOS UNIDOS|PUERTO BARRIOS|17/08/2012| 87043151|1996|NISSAN|4X4 K/C SE|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20506.82|2460.82|
ESTADOS UNIDOS|TECUN UMAN|18/08/2012| 87043159|2007|FORD|EXPLORER SPORT TRAC XLT|4600|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|42194.46|5063.34|
ESTADOS UNIDOS|TECUN UMAN|18/08/2012| 87042290|2005|GMC|F7B042|7800|PESADO|CAMION FURGON |OCASIONAL|DIESEL|3|2|10|54698.89|6563.87|
JAPON|TECUN UMAN|18/08/2012| 87032369|2008|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20939.79|2512.77|
JAPON|TECUN UMAN|19/08/2012| 87043151|1993|TOYOTA|XTRA CAB 4WD|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22671.65|2720.6|
JAPON|TECUN UMAN|19/08/2012| 87032369|2002|MAZDA|PROTEGE LX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15901.64|1908.2|
JAPON|EL CARMEN|19/08/2012| 87032369|2003|MAZDA|PROTEGE 5|2000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|27465.76|3295.89|
JAPON|EL CARMEN|19/08/2012| 87043161|1988|TOYOTA|4X4 X/CAB DX V6|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|35070.21|4208.43|
COREA DEL SUR|TECUN UMAN|20/08/2012| 87032369|2005|SUZUKI|FORENZA|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17430.5|2091.66|
ESTADOS UNIDOS|EL CARMEN|20/08/2012| 87043151|1995|NISSAN|KING CAB 4X2 XE|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|18099.39|2171.93|
JAPON|TECUN UMAN|20/08/2012| 87032379|2011|MAZDA|CX-7 i SV|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|107494.64|12899.36|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|20/08/2012| 87043151|2011|DODGE|RAM 1500 4X4 CREW CAB|4700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|6|4|1|54849.02|6581.88|
ESTADOS UNIDOS|EL CARMEN|21/08/2012| 87043151|1993|TOYOTA|DLX STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|20302.79|2436.33|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|21/08/2012| 87163900|2007|HERCULES|0|0|PESADO|CHASSIS|OCASIONAL|OTROS|0|0|8|162894.51|37791.53|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|21/08/2012| 87163900|2002|HYUNDAI|0|0|PESADO|CHASSIS|OCASIONAL|OTROS|0|0|8|162894.51|37791.53|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|21/08/2012| 87163900|2008|HYUNDAI|0|0|PESADO|CHASSIS|OCASIONAL|OTROS|0|0|8|162894.51|37791.53|
JAPON|CENTRAL DE GUATEMALA|22/08/2012| 87021070|2012|TOYOTA|HI ACE|2986|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|247615.28|29713.83|
JAPON|CENTRAL DE GUATEMALA|22/08/2012| 87021070|2012|TOYOTA|HI ACE|2986|PESADO|MICROBUS|DISTRIBUIDOR|DIESEL|15|4|0|247615.28|29713.83|
JAPON|EL CARMEN|21/08/2012| 87043151|1988|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|27164.25|3259.71|
JAPON|PUERTO QUETZAL|22/08/2012| 87032369|2013|MAZDA|CX-5 4X2|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|206660.48|24799.26|
JAPON|PUERTO QUETZAL|22/08/2012| 87032369|2013|MAZDA|CX-5 4X4|2000|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|221553.95|26586.47|
INDIA|PUERTO QUETZAL|10/08/2012| 87042159|2012|MAHINDRA|Pik-Up DC 4x2|2490|LIVIANO|PICK UP|OCASIONAL|DIESEL|5|4|1|90843.84|10901.26|
INDIA|PUERTO QUETZAL|10/08/2012| 87042159|2012|MAHINDRA|Pik-Up DC 4x2|2490|LIVIANO|PICK UP|OCASIONAL|DIESEL|5|4|1|90843.84|10901.26|
INDIA|PUERTO QUETZAL|10/08/2012| 87042159|2012|MAHINDRA|Pik-Up DC 4x2|2490|LIVIANO|PICK UP|OCASIONAL|DIESEL|5|4|1|90843.76|10901.25|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
CHINA|PUERTO QUETZAL|08/08/2012| 87112090|2013|FREEDOM|LOYALTY 125|125|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|393111.95|47173.43|
JAPON|EL CARMEN|09/08/2012| 87032373|2002|SUZUKI|GRAND VITARA 4X4 JLX|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24796.41|2975.57|
JAPON|TECUN UMAN|10/08/2012| 87043151|1990|TOYOTA|4X2|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|29637.48|3556.5|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|10/08/2012| 87042290|1998|HINO|FE 4X2|7900|PESADO|CAMION|OCASIONAL|DIESEL|2|2|6|92921.75|11150.61|
ESTADOS UNIDOS|EL CARMEN|10/08/2012| 87043151|1993|TOYOTA|4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|20282.41|2433.89|
JAPON|SANTO TOMAS DE CASTILLA|10/08/2012| 87032369|2008|MAZDA|3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|30148.47|3617.82|
ESTADOS UNIDOS|TECUN UMAN|11/08/2012| 87032369|2002|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19142.51|2297.1|
ESTADOS UNIDOS|EL CARMEN|11/08/2012| 87032369|2005|TOYOTA|COROLLA LE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|27161.14|3259.34|
ESTADOS UNIDOS|TECUN UMAN|12/08/2012| 87043151|2002|TOYOTA|TUNDRA SR5 4X2 A/C|4700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|6|4|1|50458.4|6055.01|
JAPON|EL CARMEN|13/08/2012| 87043151|1985|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|18919.89|2270.39|
JAPON|TECUN UMAN|13/08/2012| 87113090|2009|HONDA|CRF450X|450|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|38923.53|4670.82|
JAPON|EL CARMEN|13/08/2012| 87043151|1989|TOYOTA|4X2 XTRA CAB DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|31703.61|3804.43|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|13/08/2012| 87032369|2008|NISSAN|VERSA|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23286.02|2794.32|
ESTADOS UNIDOS|TECUN UMAN|13/08/2012| 87032369|2003|VOLKSWAGEN|JETTA GL|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20099.93|2411.99|
TAILANDIA|PUERTO QUETZAL|13/08/2012| 87042159|2013|MAZDA|BT-50 4X4 DOBLE CABINA|2499|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|903775.2|108453.02|
TAILANDIA|PUERTO QUETZAL|13/08/2012| 87042159|2013|MAZDA|BT-50 4X4 DOBLE CABINA|2499|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|903775.2|108453.02|
TAILANDIA|PUERTO QUETZAL|13/08/2012| 87042159|2013|MAZDA|BT-50 4X4 DOBLE CABINA|2499|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|903775.2|108453.02|
TAILANDIA|PUERTO QUETZAL|13/08/2012| 87042159|2013|MAZDA|BT-50 4X4 DOBLE CABINA|2499|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|903775.2|108453.02|
TAILANDIA|PUERTO QUETZAL|13/08/2012| 87042159|2013|MAZDA|BT-50 4X4 DOBLE CABINA|2499|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|903775.2|108453.02|
TAILANDIA|PUERTO QUETZAL|13/08/2012| 87042159|2013|MAZDA|BT-50 4X4 DOBLE CABINA|2499|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|903775.2|108453.02|
